133.488205,34.474613,26,1013,70,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474613,26,1013,70,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474613,26,1013,70,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,70,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,70,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,70,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,70,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.7,8,8,15,0,47,51,0.0,"0.0"
133.488205,34.474609,26,1013,69,0,0,567.8,4.6,8,8,15,0,47,51,0.0,"0.0"
