133.487548,34.473533,46,1014,23,0,3,563.1,3.3,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.1,3.3,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.1,3.1,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.2,3.1,8,26,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.2,3.1,8,26,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.2,3.1,8,26,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.2,3.1,8,26,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.2,3.1,8,26,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.3,3.1,8,26,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.3,3.0,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.3,3.1,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,23,0,3,563.3,3.2,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,2,563.6,3.2,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,2,563.4,3.1,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,2,563.4,3.1,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,2,563.4,3.2,8,24,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,2,563.4,3.0,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,2,563.4,3.3,8,25,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.4,3.2,8,24,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.4,3.4,8,24,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.4,3.3,8,24,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.4,3.2,8,24,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.4,3.4,8,17,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.4,2.9,8,3,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,2,563.1,3.3,8,8,0,0,0,0,0.0,"0.0"
133.487548,34.473533,46,1014,24,0,3,563.5,2.8,8,8,0,0,83,301,0.0,"0.0"
